freq           unkown         trans
3.21000E+02    2.08611E-01    8.11711E-01
3.21100E+02    2.14258E-01    8.07140E-01
3.21200E+02    2.19838E-01    8.02649E-01
3.21300E+02    2.25583E-01    7.98050E-01
3.21400E+02    2.31505E-01    7.93339E-01
3.21500E+02    2.37740E-01    7.88408E-01
3.21600E+02    2.44132E-01    7.83384E-01
3.21700E+02    2.51018E-01    7.78008E-01
3.21800E+02    2.58432E-01    7.72262E-01
3.21900E+02    2.66594E-01    7.65984E-01
3.22000E+02    2.77841E-01    7.57417E-01
3.22100E+02    2.85131E-01    7.51916E-01
3.22200E+02    2.94652E-01    7.44790E-01
3.22300E+02    3.05142E-01    7.37019E-01
3.22400E+02    3.16880E-01    7.28418E-01
3.22500E+02    3.29690E-01    7.19146E-01
3.22600E+02    3.43632E-01    7.09190E-01
3.22700E+02    3.58946E-01    6.98412E-01
3.22800E+02    3.75173E-01    6.87171E-01
3.22900E+02    3.93004E-01    6.75026E-01
3.23000E+02    4.12390E-01    6.62066E-01
3.23100E+02    4.33444E-01    6.48273E-01
3.23200E+02    4.56314E-01    6.33615E-01
3.23300E+02    4.81138E-01    6.18080E-01
3.23400E+02    5.08079E-01    6.01650E-01
3.23500E+02    5.37331E-01    5.84306E-01
3.23600E+02    5.69268E-01    5.65940E-01
3.23700E+02    6.08791E-01    5.44008E-01
3.23800E+02    6.39755E-01    5.27421E-01
3.23900E+02    6.78275E-01    5.07492E-01
3.24000E+02    7.19722E-01    4.86888E-01
3.24100E+02    7.63743E-01    4.65919E-01
3.24200E+02    8.10165E-01    4.44784E-01
3.24300E+02    8.58408E-01    4.23836E-01
3.24400E+02    9.07790E-01    4.03415E-01
3.24500E+02    9.57755E-01    3.83753E-01
3.24600E+02    1.00715E+00    3.65259E-01
3.24700E+02    1.05451E+00    3.48361E-01
3.24800E+02    1.09809E+00    3.33506E-01
3.24900E+02    1.13573E+00    3.21188E-01
3.25000E+02    1.16484E+00    3.11972E-01
3.25100E+02    1.18267E+00    3.06458E-01
3.25200E+02    1.18393E+00    3.06073E-01
3.25300E+02    1.16821E+00    3.10922E-01
3.25400E+02    1.14102E+00    3.19492E-01
3.25500E+02    1.10498E+00    3.31218E-01
3.25600E+02    1.06287E+00    3.45461E-01
3.25700E+02    1.01667E+00    3.61799E-01
3.25800E+02    9.68318E-01    3.79721E-01
3.25900E+02    9.19233E-01    3.98825E-01
3.26000E+02    8.70615E-01    4.18694E-01
3.26100E+02    8.23109E-01    4.39064E-01
3.26200E+02    7.77453E-01    4.59575E-01
3.26300E+02    7.34430E-01    4.79779E-01
3.26400E+02    6.95066E-01    4.99041E-01
3.26500E+02    6.59949E-01    5.16878E-01
3.26600E+02    6.24999E-01    5.35262E-01
3.26700E+02    6.00249E-01    5.48675E-01
3.26800E+02    5.98504E-01    5.49633E-01
3.26900E+02    8.40067E-01    4.31682E-01
3.27000E+02    5.42682E-01    5.81187E-01
3.27100E+02    4.86560E-01    6.14737E-01
3.27200E+02    4.53382E-01    6.35476E-01
3.27300E+02    4.27507E-01    6.52133E-01
3.27400E+02    4.05445E-01    6.66680E-01
3.27500E+02    3.86079E-01    6.79717E-01
3.27600E+02    3.69206E-01    6.91283E-01
3.27700E+02    3.56304E-01    7.00260E-01
3.27800E+02    3.53845E-01    7.01984E-01
3.27900E+02    3.36732E-01    7.14100E-01
3.28000E+02    3.13125E-01    7.31158E-01
3.28100E+02    2.98616E-01    7.41844E-01
3.28200E+02    2.86573E-01    7.50832E-01
3.28300E+02    2.75788E-01    7.58974E-01
3.28400E+02    2.65946E-01    7.66481E-01
3.28500E+02    2.56940E-01    7.73415E-01
3.28600E+02    2.48453E-01    7.80007E-01
3.28700E+02    2.40584E-01    7.86169E-01
3.28800E+02    2.33301E-01    7.91915E-01
3.28900E+02    2.26474E-01    7.97340E-01
3.29000E+02    2.20119E-01    8.02423E-01
3.29100E+02    2.14247E-01    8.07149E-01
3.29200E+02    2.08592E-01    8.11726E-01
3.29300E+02    2.03457E-01    8.15905E-01
3.29400E+02    1.98383E-01    8.20056E-01
3.29500E+02    1.93730E-01    8.23880E-01
3.29600E+02    1.89474E-01    8.27394E-01
3.29700E+02    1.85422E-01    8.30753E-01
3.29800E+02    1.82413E-01    8.33257E-01
3.29900E+02    1.77746E-01    8.37155E-01
3.30000E+02    1.74161E-01    8.40162E-01
3.30100E+02    1.70853E-01    8.42946E-01
3.30200E+02    1.67742E-01    8.45572E-01
3.30300E+02    1.64804E-01    8.48060E-01
3.30400E+02    1.62025E-01    8.50420E-01
3.30500E+02    1.59391E-01    8.52663E-01
3.30600E+02    1.56906E-01    8.54784E-01
3.30700E+02    1.54547E-01    8.56803E-01
3.30800E+02    1.52312E-01    8.58720E-01
3.30900E+02    1.50206E-01    8.60531E-01
3.31000E+02    1.48242E-01    8.62222E-01
3.31100E+02    1.46357E-01    8.63849E-01
3.31200E+02    1.44527E-01    8.65432E-01
3.31300E+02    1.42837E-01    8.66895E-01
3.31400E+02    1.41260E-01    8.68264E-01
3.31500E+02    1.39809E-01    8.69524E-01
3.31600E+02    1.38480E-01    8.70681E-01
3.31700E+02    1.37320E-01    8.71692E-01
3.31800E+02    1.36935E-01    8.72027E-01
3.31900E+02    1.35208E-01    8.73534E-01
3.32000E+02    1.34379E-01    8.74259E-01
3.32100E+02    1.34049E-01    8.74547E-01
3.32200E+02    1.33848E-01    8.74723E-01
3.32300E+02    1.34573E-01    8.74089E-01
3.32400E+02    1.36871E-01    8.72083E-01
3.32500E+02    1.43071E-01    8.66692E-01
3.32600E+02    1.63240E-01    8.49388E-01
3.32700E+02    3.34443E-01    7.15737E-01
3.32800E+02    1.80328E-01    8.34996E-01
3.32900E+02    1.93654E-01    8.23943E-01
3.33000E+02    1.42535E-01    8.67158E-01
3.33100E+02    1.31728E-01    8.76580E-01
3.33200E+02    1.26833E-01    8.80881E-01
3.33300E+02    1.23947E-01    8.83426E-01
3.33400E+02    1.21960E-01    8.85184E-01
3.33500E+02    1.20436E-01    8.86534E-01
3.33600E+02    1.19213E-01    8.87619E-01
3.33700E+02    1.18178E-01    8.88538E-01
3.33800E+02    1.17292E-01    8.89325E-01
3.33900E+02    1.16586E-01    8.89954E-01
3.34000E+02    1.15936E-01    8.90532E-01
3.34100E+02    1.15090E-01    8.91286E-01
3.34200E+02    1.14437E-01    8.91869E-01
3.34300E+02    1.13865E-01    8.92379E-01
3.34400E+02    1.13338E-01    8.92849E-01
3.34500E+02    1.12872E-01    8.93265E-01
3.34600E+02    1.12460E-01    8.93633E-01
3.34700E+02    1.12123E-01    8.93935E-01
3.34800E+02    1.11881E-01    8.94151E-01
3.34900E+02    1.11823E-01    8.94203E-01
3.35000E+02    1.12144E-01    8.93915E-01
3.35100E+02    1.13568E-01    8.92643E-01
3.35200E+02    1.19745E-01    8.87147E-01
3.35300E+02    1.30565E-01    8.77599E-01
3.35400E+02    1.14043E-01    8.92219E-01
3.35500E+02    1.10891E-01    8.95036E-01
3.35600E+02    1.09682E-01    8.96119E-01
3.35700E+02    1.09323E-01    8.96441E-01
3.35800E+02    1.08282E-01    8.97375E-01
3.35900E+02    1.08258E-01    8.97396E-01
3.36000E+02    1.07413E-01    8.98155E-01
3.36100E+02    1.07009E-01    8.98518E-01
3.36200E+02    1.07062E-01    8.98470E-01
3.36300E+02    1.06356E-01    8.99105E-01
3.36400E+02    1.06010E-01    8.99416E-01
3.36500E+02    1.05724E-01    8.99673E-01
3.36600E+02    1.05467E-01    8.99904E-01
3.36700E+02    1.05226E-01    9.00121E-01
3.36800E+02    1.05003E-01    9.00322E-01
3.36900E+02    1.04799E-01    9.00506E-01
3.37000E+02    1.04595E-01    9.00689E-01
3.37100E+02    1.04530E-01    9.00748E-01
3.37200E+02    1.04348E-01    9.00912E-01
3.37300E+02    1.04128E-01    9.01110E-01
3.37400E+02    1.03957E-01    9.01264E-01
3.37500E+02    1.03944E-01    9.01275E-01
3.37600E+02    1.04140E-01    9.01100E-01
3.37700E+02    1.03743E-01    9.01457E-01
3.37800E+02    1.03370E-01    9.01793E-01
3.37900E+02    1.03186E-01    9.01959E-01
3.38000E+02    1.03049E-01    9.02083E-01
3.38100E+02    1.02936E-01    9.02185E-01
3.38200E+02    1.02837E-01    9.02274E-01
3.38300E+02    1.02807E-01    9.02301E-01
3.38400E+02    1.02716E-01    9.02383E-01
3.38500E+02    1.02636E-01    9.02456E-01
3.38600E+02    1.02716E-01    9.02383E-01
3.38700E+02    1.04013E-01    9.01214E-01
3.38800E+02    1.02795E-01    9.02312E-01
3.38900E+02    1.02409E-01    9.02660E-01
3.39000E+02    1.02218E-01    9.02833E-01
3.39100E+02    1.02117E-01    9.02924E-01
3.39200E+02    1.02042E-01    9.02991E-01
3.39300E+02    1.01981E-01    9.03046E-01
3.39400E+02    1.01930E-01    9.03093E-01
3.39500E+02    1.01884E-01    9.03134E-01
3.39600E+02    1.01846E-01    9.03169E-01
3.39700E+02    1.01814E-01    9.03198E-01
3.39800E+02    1.01801E-01    9.03209E-01
3.39900E+02    1.01802E-01    9.03209E-01
3.40000E+02    1.01752E-01    9.03253E-01
3.40100E+02    1.01732E-01    9.03271E-01
3.40200E+02    1.01721E-01    9.03281E-01
3.40300E+02    1.01717E-01    9.03285E-01
3.40400E+02    1.01720E-01    9.03282E-01
3.40500E+02    1.01743E-01    9.03261E-01
3.40600E+02    1.01847E-01    9.03167E-01
3.40700E+02    1.02171E-01    9.02875E-01
3.40800E+02    1.01799E-01    9.03211E-01
3.40900E+02    1.01770E-01    9.03238E-01
3.41000E+02    1.01775E-01    9.03233E-01
3.41100E+02    1.01793E-01    9.03216E-01
3.41200E+02    1.01820E-01    9.03192E-01
3.41300E+02    1.01851E-01    9.03164E-01
3.41400E+02    1.01889E-01    9.03130E-01
3.41500E+02    1.01935E-01    9.03088E-01
3.41600E+02    1.01990E-01    9.03039E-01
3.41700E+02    1.02057E-01    9.02978E-01
3.41800E+02    1.02163E-01    9.02882E-01
3.41900E+02    1.02438E-01    9.02634E-01
3.42000E+02    1.02368E-01    9.02697E-01
3.42100E+02    1.02927E-01    9.02193E-01
3.42200E+02    1.02547E-01    9.02536E-01
3.42300E+02    1.02655E-01    9.02438E-01
3.42400E+02    1.02809E-01    9.02300E-01
3.42500E+02    1.03048E-01    9.02083E-01
3.42600E+02    1.03263E-01    9.01889E-01
3.42700E+02    1.03642E-01    9.01548E-01
3.42800E+02    1.04239E-01    9.01010E-01
3.42900E+02    1.05240E-01    9.00109E-01
3.43000E+02    1.07380E-01    8.98184E-01
3.43100E+02    1.13764E-01    8.92469E-01
3.43200E+02    1.40804E-01    8.68660E-01
3.43300E+02    1.21997E-01    8.85151E-01
3.43400E+02    1.11766E-01    8.94254E-01
3.43500E+02    1.21422E-01    8.85660E-01
3.43600E+02    1.07979E-01    8.97647E-01
3.43700E+02    1.05627E-01    8.99760E-01
3.43800E+02    1.04781E-01    9.00522E-01
3.43900E+02    1.04406E-01    9.00859E-01
3.44000E+02    1.04171E-01    9.01072E-01
3.44100E+02    1.04054E-01    9.01177E-01
3.44200E+02    1.03996E-01    9.01229E-01
3.44300E+02    1.03976E-01    9.01247E-01
3.44400E+02    1.03992E-01    9.01233E-01
3.44500E+02    1.04030E-01    9.01198E-01
3.44600E+02    1.04107E-01    9.01129E-01
3.44700E+02    1.04165E-01    9.01076E-01
3.44800E+02    1.04284E-01    9.00969E-01
3.44900E+02    1.04371E-01    9.00891E-01
3.45000E+02    1.04384E-01    9.00880E-01
3.45100E+02    1.04457E-01    9.00813E-01
3.45200E+02    1.04546E-01    9.00734E-01
3.45300E+02    1.04638E-01    9.00650E-01
3.45400E+02    1.04740E-01    9.00559E-01
3.45500E+02    1.04844E-01    9.00465E-01
3.45600E+02    1.04953E-01    9.00367E-01
3.45700E+02    1.05065E-01    9.00266E-01
3.45800E+02    1.05181E-01    9.00162E-01
3.45900E+02    1.05301E-01    9.00053E-01
3.46000E+02    1.05426E-01    8.99942E-01
3.46100E+02    1.05571E-01    8.99810E-01
3.46200E+02    1.05699E-01    8.99696E-01
3.46300E+02    1.05814E-01    8.99592E-01
3.46400E+02    1.05947E-01    8.99472E-01
3.46500E+02    1.06081E-01    8.99352E-01
3.46600E+02    1.06229E-01    8.99219E-01
3.46700E+02    1.06372E-01    8.99090E-01
3.46800E+02    1.06555E-01    8.98926E-01
3.46900E+02    1.06773E-01    8.98730E-01
3.47000E+02    1.06835E-01    8.98674E-01
3.47100E+02    1.07016E-01    8.98511E-01
3.47200E+02    1.07407E-01    8.98160E-01
3.47300E+02    1.07384E-01    8.98181E-01
3.47400E+02    1.07437E-01    8.98133E-01
3.47500E+02    1.07580E-01    8.98004E-01
3.47600E+02    1.07752E-01    8.97851E-01
3.47700E+02    1.07970E-01    8.97655E-01
3.47800E+02    1.08504E-01    8.97175E-01
3.47900E+02    1.08325E-01    8.97336E-01
3.48000E+02    1.08522E-01    8.97160E-01
3.48100E+02    1.08621E-01    8.97070E-01
3.48200E+02    1.08788E-01    8.96921E-01
3.48300E+02    1.08957E-01    8.96769E-01
3.48400E+02    1.09144E-01    8.96601E-01
3.48500E+02    1.09355E-01    8.96413E-01
3.48600E+02    1.09624E-01    8.96171E-01
3.48700E+02    1.09726E-01    8.96079E-01
3.48800E+02    1.09920E-01    8.95906E-01
3.48900E+02    1.10136E-01    8.95712E-01
3.49000E+02    1.10616E-01    8.95282E-01
3.49100E+02    1.10569E-01    8.95325E-01
3.49200E+02    1.10785E-01    8.95131E-01
3.49300E+02    1.11040E-01    8.94903E-01
3.49400E+02    1.11361E-01    8.94616E-01
3.49500E+02    1.11924E-01    8.94112E-01
3.49600E+02    1.12499E-01    8.93598E-01
3.49700E+02    1.14484E-01    8.91826E-01
3.49800E+02    1.14246E-01    8.92039E-01
3.49900E+02    1.12986E-01    8.93163E-01
3.50000E+02    1.12873E-01    8.93264E-01
3.50100E+02    1.12959E-01    8.93187E-01
3.50200E+02    1.13135E-01    8.93030E-01
3.50300E+02    1.13368E-01    8.92822E-01
3.50400E+02    1.13600E-01    8.92615E-01
3.50500E+02    1.13867E-01    8.92377E-01
3.50600E+02    1.14156E-01    8.92119E-01
3.50700E+02    1.14456E-01    8.91851E-01
3.50800E+02    1.14786E-01    8.91557E-01
3.50900E+02    1.15155E-01    8.91228E-01
3.51000E+02    1.15499E-01    8.90922E-01
3.51100E+02    1.15902E-01    8.90563E-01
3.51200E+02    1.16348E-01    8.90165E-01
3.51300E+02    1.16852E-01    8.89717E-01
3.51400E+02    1.17454E-01    8.89181E-01
3.51500E+02    1.18228E-01    8.88493E-01
3.51600E+02    1.18933E-01    8.87867E-01
3.51700E+02    1.19979E-01    8.86939E-01
3.51800E+02    1.21426E-01    8.85657E-01
3.51900E+02    1.23648E-01    8.83691E-01
3.52000E+02    1.27197E-01    8.80560E-01
3.52100E+02    1.34129E-01    8.74478E-01
3.52200E+02    1.51817E-01    8.59146E-01
3.52300E+02    2.52261E-01    7.77042E-01
3.52400E+02    1.78771E-01    8.36297E-01
3.52500E+02    1.53218E-01    8.57943E-01
3.52600E+02    1.87250E-01    8.29237E-01
3.52700E+02    1.53122E-01    8.58025E-01
3.52800E+02    2.24852E-01    7.98635E-01
3.52900E+02    1.51669E-01    8.59273E-01
3.53000E+02    1.33931E-01    8.74650E-01
3.53100E+02    1.28705E-01    8.79233E-01
3.53200E+02    1.26845E-01    8.80870E-01
3.53300E+02    1.26797E-01    8.80912E-01
3.53400E+02    1.24849E-01    8.82630E-01
3.53500E+02    1.24433E-01    8.82998E-01
3.53600E+02    1.24176E-01    8.83225E-01
3.53700E+02    1.24236E-01    8.83172E-01
3.53800E+02    1.24236E-01    8.83172E-01
3.53900E+02    1.24397E-01    8.83030E-01
3.54000E+02    1.24620E-01    8.82833E-01
3.54100E+02    1.24965E-01    8.82528E-01
3.54200E+02    1.25336E-01    8.82200E-01
3.54300E+02    1.25790E-01    8.81800E-01
3.54400E+02    1.26413E-01    8.81251E-01
3.54500E+02    1.27349E-01    8.80427E-01
3.54600E+02    1.28309E-01    8.79582E-01
3.54700E+02    1.30043E-01    8.78057E-01
3.54800E+02    1.33391E-01    8.75122E-01
3.54900E+02    1.42411E-01    8.67265E-01
3.55000E+02    1.97521E-01    8.20763E-01
3.55100E+02    1.51070E-01    8.59788E-01
3.55200E+02    1.37209E-01    8.71788E-01
3.55300E+02    1.33102E-01    8.75376E-01
3.55400E+02    1.31707E-01    8.76598E-01
3.55500E+02    1.31123E-01    8.77110E-01
3.55600E+02    1.30919E-01    8.77288E-01
3.55700E+02    1.30989E-01    8.77228E-01
3.55800E+02    1.31214E-01    8.77030E-01
3.55900E+02    1.31569E-01    8.76719E-01
3.56000E+02    1.32148E-01    8.76211E-01
3.56100E+02    1.33901E-01    8.74676E-01
3.56200E+02    1.33057E-01    8.75415E-01
3.56300E+02    1.33748E-01    8.74810E-01
3.56400E+02    1.36834E-01    8.72115E-01
3.56500E+02    1.35238E-01    8.73508E-01
3.56600E+02    1.35349E-01    8.73411E-01
3.56700E+02    1.35778E-01    8.73036E-01
3.56800E+02    1.36350E-01    8.72538E-01
3.56900E+02    1.37155E-01    8.71835E-01
3.57000E+02    1.38159E-01    8.70960E-01
3.57100E+02    1.39435E-01    8.69849E-01
3.57200E+02    1.41182E-01    8.68331E-01
3.57300E+02    1.44095E-01    8.65806E-01
3.57400E+02    1.48667E-01    8.61856E-01
3.57500E+02    1.60547E-01    8.51677E-01
3.57600E+02    2.22316E-01    8.00662E-01
3.57700E+02    1.82910E-01    8.32843E-01
3.57800E+02    1.58477E-01    8.53443E-01
3.57900E+02    1.54102E-01    8.57184E-01
3.58000E+02    1.55999E-01    8.55560E-01
3.58100E+02    1.67780E-01    8.45540E-01
3.58200E+02    2.94885E-01    7.44617E-01
3.58300E+02    1.70075E-01    8.43601E-01
3.58400E+02    1.61047E-01    8.51252E-01
3.58500E+02    1.62059E-01    8.50391E-01
3.58600E+02    1.69341E-01    8.44221E-01
3.58700E+02    1.90823E-01    8.26279E-01
3.58800E+02    2.80392E-01    7.55488E-01
3.58900E+02    2.95560E-01    7.44115E-01
3.59000E+02    1.93788E-01    8.23832E-01
3.59100E+02    1.71994E-01    8.41984E-01
3.59200E+02    1.64463E-01    8.48349E-01
3.59300E+02    1.62144E-01    8.50319E-01
3.59400E+02    1.63294E-01    8.49342E-01
3.59500E+02    1.70385E-01    8.43340E-01
3.59600E+02    2.07819E-01    8.12354E-01
3.59700E+02    2.05769E-01    8.14021E-01
3.59800E+02    1.69968E-01    8.43692E-01
3.59900E+02    1.62802E-01    8.49759E-01
3.60000E+02    1.60228E-01    8.51950E-01
3.60100E+02    1.58869E-01    8.53108E-01
3.60200E+02    1.58473E-01    8.53446E-01
3.60300E+02    1.58569E-01    8.53364E-01
3.60400E+02    1.58870E-01    8.53107E-01
3.60500E+02    1.59358E-01    8.52691E-01
3.60600E+02    1.60018E-01    8.52128E-01
3.60700E+02    1.60629E-01    8.51608E-01
3.60800E+02    1.61421E-01    8.50934E-01
3.60900E+02    1.62374E-01    8.50123E-01
3.61000E+02    1.63163E-01    8.49452E-01
3.61100E+02    1.64277E-01    8.48507E-01
3.61200E+02    1.65351E-01    8.47596E-01
3.61300E+02    1.66712E-01    8.46443E-01
3.61400E+02    1.68507E-01    8.44925E-01
3.61500E+02    1.71641E-01    8.42281E-01
3.61600E+02    1.80874E-01    8.34540E-01
3.61700E+02    1.94014E-01    8.23646E-01
3.61800E+02    1.76960E-01    8.37813E-01
3.61900E+02    1.74520E-01    8.39860E-01
3.62000E+02    1.74459E-01    8.39911E-01
3.62100E+02    1.75163E-01    8.39320E-01
3.62200E+02    1.76314E-01    8.38355E-01
3.62300E+02    1.77824E-01    8.37090E-01
3.62400E+02    1.78549E-01    8.36483E-01
3.62500E+02    1.79898E-01    8.35356E-01
3.62600E+02    1.81959E-01    8.33636E-01
3.62700E+02    1.82953E-01    8.32808E-01
3.62800E+02    1.84624E-01    8.31417E-01
3.62900E+02    1.86680E-01    8.29709E-01
3.63000E+02    1.88621E-01    8.28100E-01
3.63100E+02    1.91554E-01    8.25675E-01
3.63200E+02    1.94488E-01    8.23256E-01
3.63300E+02    2.00285E-01    8.18498E-01
3.63400E+02    2.17864E-01    8.04235E-01
3.63500E+02    2.44620E-01    7.83002E-01
3.63600E+02    2.12813E-01    8.08307E-01
3.63700E+02    2.09934E-01    8.10638E-01
3.63800E+02    2.08471E-01    8.11825E-01
3.63900E+02    2.10490E-01    8.10187E-01
3.64000E+02    2.14468E-01    8.06971E-01
3.64100E+02    2.20796E-01    8.01881E-01
3.64200E+02    2.32011E-01    7.92937E-01
3.64300E+02    2.57998E-01    7.72596E-01
3.64400E+02    3.72951E-01    6.88699E-01
3.64500E+02    3.61110E-01    6.96903E-01
3.64600E+02    2.64392E-01    7.67673E-01
3.64700E+02    2.44477E-01    7.83114E-01
3.64800E+02    2.38611E-01    7.87721E-01
3.64900E+02    2.37416E-01    7.88663E-01
3.65000E+02    2.38322E-01    7.87949E-01
3.65100E+02    2.40393E-01    7.86319E-01
3.65200E+02    2.43268E-01    7.84061E-01
3.65300E+02    2.47310E-01    7.80899E-01
3.65400E+02    2.50584E-01    7.78346E-01
3.65500E+02    2.54865E-01    7.75021E-01
3.65600E+02    2.59674E-01    7.71303E-01
3.65700E+02    2.65045E-01    7.67171E-01
3.65800E+02    2.71542E-01    7.62203E-01
3.65900E+02    2.77506E-01    7.57671E-01
3.66000E+02    2.84196E-01    7.52619E-01
3.66100E+02    2.91927E-01    7.46823E-01
3.66200E+02    3.00688E-01    7.40309E-01
3.66300E+02    3.10507E-01    7.33075E-01
3.66400E+02    3.22001E-01    7.24698E-01
3.66500E+02    3.36115E-01    7.14541E-01
3.66600E+02    3.55832E-01    7.00590E-01
3.66700E+02    3.96817E-01    6.72457E-01
3.66800E+02    4.81936E-01    6.17587E-01
3.66900E+02    4.12571E-01    6.61947E-01
3.67000E+02    4.19182E-01    6.57585E-01
3.67100E+02    4.37872E-01    6.45409E-01
3.67200E+02    4.62874E-01    6.29472E-01
3.67300E+02    4.93804E-01    6.10300E-01
3.67400E+02    5.30412E-01    5.88363E-01
3.67500E+02    5.74136E-01    5.63192E-01
3.67600E+02    6.27343E-01    5.34009E-01
3.67700E+02    6.92425E-01    5.00361E-01
3.67800E+02    7.72356E-01    4.61924E-01
3.67900E+02    8.73414E-01    4.17524E-01
3.68000E+02    1.00235E+00    3.67016E-01
3.68100E+02    1.17343E+00    3.09305E-01
3.68200E+02    1.41008E+00    2.44124E-01
3.68300E+02    1.76544E+00    1.71112E-01
3.68400E+02    2.38175E+00    9.23887E-02
3.68500E+02    4.96726E+00    6.96216E-03
3.68600E+02    2.36134E+00    9.42942E-02
3.68700E+02    1.76357E+00    1.71431E-01
3.68800E+02    1.42352E+00    2.40864E-01
3.68900E+02    1.20207E+00    3.00570E-01
3.69000E+02    1.03859E+00    3.53952E-01
3.69100E+02    9.09482E-01    4.02733E-01
3.69200E+02    8.13705E-01    4.43213E-01
3.69300E+02    7.39077E-01    4.77554E-01
3.69400E+02    6.79756E-01    5.06741E-01
3.69500E+02    6.32134E-01    5.31457E-01
3.69600E+02    5.93591E-01    5.52341E-01
3.69700E+02    5.62145E-01    5.69985E-01
3.69800E+02    5.36459E-01    5.84815E-01
3.69900E+02    5.15486E-01    5.97210E-01
