freq         Pxx_raw      Pxx_cm       Pxx_nocm     Pxx_nocm_np  
6.448594e+01 1.741563e-09 5.916849e-10 1.674076e-09 1.673943e-09 
6.478281e+01 2.341390e-09 4.044697e-10 2.141130e-09 2.141033e-09 
6.508125e+01 1.836252e-09 2.500561e-10 1.898565e-09 1.898517e-09 
6.538281e+01 2.553338e-09 5.317168e-10 2.652818e-09 2.652710e-09 
6.568438e+01 2.497233e-09 4.298223e-10 2.505355e-09 2.505455e-09 
6.598750e+01 2.362417e-09 4.879463e-10 2.088641e-09 2.088462e-09 
6.629219e+01 1.751204e-09 6.175057e-10 1.997421e-09 1.997415e-09 
6.659844e+01 2.337659e-09 5.653802e-10 2.209056e-09 2.208861e-09 
6.690469e+01 3.456947e-09 2.936560e-10 3.469934e-09 3.469809e-09 
6.721406e+01 1.600767e-09 3.735418e-10 1.990018e-09 1.990013e-09 
6.752500e+01 2.236206e-09 4.483207e-10 2.443053e-09 2.443014e-09 
6.783594e+01 2.040695e-09 4.763295e-10 2.037855e-09 2.037987e-09 
6.814844e+01 2.523821e-09 5.931704e-10 2.999942e-09 3.000153e-09 
6.846406e+01 1.468322e-09 4.546919e-10 1.284997e-09 1.285091e-09 
6.877969e+01 2.103258e-09 4.628057e-10 1.965932e-09 1.965849e-09 
6.909687e+01 3.089195e-09 2.926062e-10 3.037860e-09 3.037883e-09 
6.941563e+01 2.384428e-09 5.080297e-10 2.401757e-09 2.401935e-09 
6.973594e+01 2.676836e-09 4.030801e-10 2.309118e-09 2.309014e-09 
7.005781e+01 2.437713e-09 4.447146e-10 2.442047e-09 2.441948e-09 
7.038125e+01 2.542990e-09 3.875221e-10 2.507590e-09 2.507532e-09 
7.070625e+01 2.796989e-09 5.547338e-10 2.613185e-09 2.613050e-09 
7.103281e+01 1.992741e-09 5.118327e-10 2.532619e-09 2.533009e-09 
7.136094e+01 2.359051e-09 5.378911e-10 2.684648e-09 2.684794e-09 
7.169062e+01 2.420219e-09 4.665888e-10 2.341295e-09 2.341279e-09 
7.202188e+01 1.830553e-09 4.329797e-10 1.711146e-09 1.711139e-09 
7.235313e+01 2.257397e-09 6.334367e-10 2.194534e-09 2.194422e-09 
7.268750e+01 3.107589e-09 2.688367e-10 2.960092e-09 2.959980e-09 
7.302344e+01 2.116193e-09 4.499656e-10 2.158964e-09 2.158808e-09 
7.335938e+01 2.209956e-09 5.771482e-10 2.288098e-09 2.287950e-09 
7.369844e+01 2.386342e-09 5.249197e-10 2.299333e-09 2.299257e-09 
7.403906e+01 1.859742e-09 4.250929e-10 1.886541e-09 1.886376e-09 
7.438125e+01 2.379800e-09 5.385700e-10 2.378646e-09 2.378506e-09 
7.472344e+01 1.657522e-09 4.489164e-10 1.577380e-09 1.577264e-09 
7.506875e+01 2.091729e-09 3.986189e-10 2.147882e-09 2.148017e-09 
7.541563e+01 2.442875e-09 6.728653e-10 2.340510e-09 2.340755e-09 
7.576406e+01 2.745645e-09 2.521914e-10 2.661160e-09 2.661020e-09 
7.611250e+01 2.508659e-09 7.569106e-10 2.055911e-09 2.055913e-09 
7.646406e+01 3.403349e-09 3.260821e-10 3.217352e-09 3.217228e-09 
7.681719e+01 2.072504e-09 3.483623e-10 2.053185e-09 2.053345e-09 
7.717188e+01 1.720052e-09 4.882672e-10 1.846667e-09 1.846620e-09 
7.752813e+01 1.971665e-09 4.110838e-10 1.914342e-09 1.914452e-09 
7.788594e+01 1.908491e-09 4.172157e-10 1.781212e-09 1.781051e-09 
7.824531e+01 2.174196e-09 5.500491e-10 2.209020e-09 2.209237e-09 
7.860625e+01 2.504818e-09 3.456924e-10 2.367211e-09 2.367058e-09 
7.896875e+01 2.730758e-09 5.796169e-10 2.533353e-09 2.533199e-09 
7.933438e+01 2.445130e-09 4.371123e-10 2.864786e-09 2.864860e-09 
7.970000e+01 2.947624e-09 3.365592e-10 2.836457e-09 2.836367e-09 
8.006875e+01 2.016900e-09 4.825714e-10 2.195883e-09 2.196236e-09 
8.043750e+01 2.491354e-09 3.619572e-10 2.264675e-09 2.264566e-09 
8.080938e+01 1.873256e-09 4.443700e-10 2.103827e-09 2.104292e-09 
8.118125e+01 3.323773e-09 3.821186e-10 3.207699e-09 3.207847e-09 
8.155625e+01 1.721840e-09 3.842331e-10 1.843576e-09 1.843459e-09 
8.193281e+01 2.346167e-09 4.016854e-10 2.310039e-09 2.310012e-09 
8.231094e+01 1.818242e-09 7.288455e-10 1.467064e-09 1.466943e-09 
8.269063e+01 3.257561e-09 3.149990e-10 3.166263e-09 3.166333e-09 
8.307344e+01 1.874832e-09 5.842958e-10 1.966697e-09 1.966638e-09 
8.345625e+01 1.940597e-09 3.996890e-10 1.836315e-09 1.836209e-09 
8.384219e+01 2.193817e-09 5.027093e-10 1.915885e-09 1.915721e-09 
8.422813e+01 2.488433e-09 4.560221e-10 2.400824e-09 2.400682e-09 
8.461719e+01 2.716669e-09 4.621246e-10 2.308087e-09 2.307921e-09 
8.500781e+01 2.324518e-09 3.865849e-10 2.279480e-09 2.279521e-09 
8.540000e+01 2.461673e-09 4.028971e-10 2.444786e-09 2.444680e-09 
8.579375e+01 2.061958e-09 5.790637e-10 2.074522e-09 2.074482e-09 
8.619063e+01 1.947508e-09 3.154782e-10 1.807342e-09 1.807324e-09 
8.658906e+01 1.688331e-09 3.641005e-10 1.651558e-09 1.651439e-09 
8.698750e+01 2.577015e-09 4.966591e-10 2.732112e-09 2.732276e-09 
8.738906e+01 1.988856e-09 3.943342e-10 2.125942e-09 2.125946e-09 
8.779219e+01 1.969110e-09 4.365338e-10 2.050528e-09 2.050647e-09 
8.819844e+01 2.285675e-09 5.127773e-10 2.328388e-09 2.328301e-09 
8.860469e+01 2.185763e-09 3.814111e-10 2.419354e-09 2.419451e-09 
8.901406e+01 2.441354e-09 4.071144e-10 2.757464e-09 2.757643e-09 
8.942500e+01 1.615818e-09 4.022850e-10 2.165335e-09 2.165665e-09 
8.983750e+01 3.186861e-09 4.131916e-10 3.062316e-09 3.062178e-09 
9.025313e+01 2.492543e-09 4.729560e-10 2.440110e-09 2.439978e-09 
9.066875e+01 2.073608e-09 9.542805e-10 1.977880e-09 1.977774e-09 
9.108750e+01 2.834249e-09 4.212073e-10 2.743658e-09 2.743741e-09 
9.150781e+01 2.403293e-09 2.586439e-10 2.421777e-09 2.421857e-09 
9.192969e+01 2.335936e-09 3.555539e-10 2.426800e-09 2.426727e-09 
9.235469e+01 2.447856e-09 4.223717e-10 2.293308e-09 2.293235e-09 
9.278125e+01 2.388082e-09 4.475473e-10 2.939332e-09 2.939386e-09 
9.320938e+01 2.242231e-09 6.383963e-10 2.024127e-09 2.023978e-09 
9.363906e+01 1.773192e-09 4.336715e-10 1.539062e-09 1.538959e-09 
9.407188e+01 2.115631e-09 4.548151e-10 1.910421e-09 1.910419e-09 
9.450625e+01 2.041983e-09 4.775009e-10 2.065907e-09 2.066039e-09 
9.494219e+01 2.233929e-09 3.117021e-10 2.295139e-09 2.295067e-09 
9.537969e+01 2.618494e-09 3.504838e-10 2.625644e-09 2.625648e-09 
9.582031e+01 1.727520e-09 3.200402e-10 1.725878e-09 1.725718e-09 
9.626250e+01 1.992249e-09 3.515667e-10 1.858949e-09 1.858900e-09 
9.670781e+01 2.582845e-09 4.930253e-10 2.502052e-09 2.501931e-09 
9.715313e+01 2.041912e-09 3.062556e-10 2.173302e-09 2.173258e-09 
9.760156e+01 2.144142e-09 4.337985e-10 2.277683e-09 2.277691e-09 
9.805313e+01 3.239898e-09 5.391460e-10 3.005480e-09 3.005366e-09 
9.850469e+01 2.309138e-09 3.438179e-10 2.169243e-09 2.169167e-09 
9.895938e+01 2.377106e-09 5.724723e-10 2.612856e-09 2.613041e-09 
9.941719e+01 2.199392e-09 4.190525e-10 1.742361e-09 1.742213e-09 
9.987500e+01 2.350275e-09 5.452250e-10 2.711423e-09 2.711483e-09 
1.003359e+02 1.295694e-09 4.790267e-10 2.062013e-09 2.062365e-09 
1.008000e+02 2.733609e-09 4.910673e-10 2.535135e-09 2.535196e-09 
1.012641e+02 2.612787e-09 4.708202e-10 2.581396e-09 2.581372e-09 
1.017328e+02 2.619075e-09 2.249810e-10 2.966695e-09 2.966874e-09 
1.022016e+02 2.394441e-09 4.186527e-10 2.254993e-09 2.254850e-09 
1.026734e+02 2.947478e-09 5.204128e-10 2.765340e-09 2.765241e-09 
1.031469e+02 2.004235e-09 4.705276e-10 2.539993e-09 2.540096e-09 
1.036234e+02 2.359341e-09 4.661530e-10 2.468350e-09 2.468409e-09 
1.041016e+02 2.796322e-09 4.946974e-10 2.580367e-09 2.580266e-09 
1.045828e+02 2.323157e-09 2.532574e-10 2.247421e-09 2.247341e-09 
1.050656e+02 2.219736e-09 3.352382e-10 2.446274e-09 2.446575e-09 
1.055500e+02 2.777769e-09 4.113595e-10 2.563614e-09 2.563522e-09 
1.060375e+02 2.620712e-09 2.094350e-10 2.720514e-09 2.720548e-09 
1.065266e+02 2.640743e-09 5.262715e-10 2.637563e-09 2.637458e-09 
1.070188e+02 2.724380e-09 4.755672e-10 2.436516e-09 2.436426e-09 
1.075125e+02 2.251527e-09 4.976748e-10 2.448482e-09 2.448675e-09 
1.080094e+02 2.098472e-09 3.897701e-10 1.837485e-09 1.837382e-09 
1.085078e+02 2.133839e-09 4.149966e-10 1.985710e-09 1.985557e-09 
1.090078e+02 2.258867e-09 4.509098e-10 2.126777e-09 2.126676e-09 
1.095109e+02 2.924074e-09 3.800306e-10 2.942932e-09 2.942837e-09 
1.100172e+02 2.229537e-09 4.562434e-10 2.259868e-09 2.260035e-09 
1.105250e+02 2.378437e-09 4.439621e-10 2.480078e-09 2.479976e-09 
1.110344e+02 2.065838e-09 5.752628e-10 2.328174e-09 2.328219e-09 
1.115469e+02 2.739851e-09 5.888528e-10 2.663183e-09 2.663082e-09 
1.120625e+02 2.593655e-09 3.454642e-10 2.265813e-09 2.265758e-09 
1.125797e+02 2.164917e-09 4.297837e-10 2.119476e-09 2.119324e-09 
1.130984e+02 2.754721e-09 7.109056e-10 2.912488e-09 2.912632e-09 
1.136203e+02 2.325214e-09 4.811378e-10 2.071807e-09 2.071729e-09 
1.141453e+02 2.372543e-09 3.896139e-10 2.525312e-09 2.525197e-09 
1.146719e+02 2.478333e-09 5.645333e-10 2.441731e-09 2.441691e-09 
1.152016e+02 1.740559e-09 5.650795e-10 1.832837e-09 1.832745e-09 
1.157328e+02 2.331935e-09 6.382173e-10 2.224457e-09 2.224339e-09 
1.162672e+02 3.153880e-09 3.189220e-10 3.101117e-09 3.101034e-09 
1.168047e+02 1.870335e-09 2.429361e-10 1.786902e-09 1.786875e-09 
1.173438e+02 2.699642e-09 5.236245e-10 2.427610e-09 2.427503e-09 
1.178844e+02 2.089632e-09 3.151768e-10 2.201360e-09 2.201402e-09 
1.184297e+02 1.753591e-09 4.019642e-10 1.890063e-09 1.890225e-09 
1.189750e+02 2.600814e-09 4.129805e-10 2.863684e-09 2.863815e-09 
1.195250e+02 2.057388e-09 4.015191e-10 2.038453e-09 2.038500e-09 
1.200766e+02 2.911817e-09 4.957339e-10 2.756377e-09 2.756262e-09 
1.206313e+02 2.139960e-09 3.780582e-10 2.102614e-09 2.102701e-09 
1.211875e+02 2.795345e-09 5.210225e-10 2.575512e-09 2.575508e-09 
1.217469e+02 2.061381e-09 4.888808e-10 1.883508e-09 1.883459e-09 
1.223094e+02 1.965659e-09 3.293820e-10 2.165200e-09 2.165419e-09 
1.228734e+02 2.407025e-09 3.127757e-10 2.171098e-09 2.170948e-09 
1.234406e+02 1.684561e-09 4.151839e-10 1.789193e-09 1.789134e-09 
1.240109e+02 2.380116e-09 5.295095e-10 2.048408e-09 2.048528e-09 
1.245828e+02 2.167648e-09 4.661388e-10 2.002148e-09 2.002044e-09 
1.251578e+02 2.309128e-09 5.074597e-10 2.022446e-09 2.022345e-09 
1.257359e+02 3.212775e-09 3.246792e-10 3.124662e-09 3.124647e-09 
1.263156e+02 2.212475e-09 2.788698e-10 2.010737e-09 2.010708e-09 
1.268984e+02 1.502928e-09 3.799951e-10 2.163159e-09 2.163573e-09 
1.274844e+02 2.232204e-09 3.244186e-10 2.239036e-09 2.239062e-09 
1.280734e+02 2.216801e-09 4.273377e-10 1.922032e-09 1.921905e-09 
1.286641e+02 2.503568e-09 4.500094e-10 2.490292e-09 2.490315e-09 
1.292578e+02 2.263993e-09 3.157175e-10 2.159469e-09 2.159301e-09 
1.298547e+02 1.995648e-09 3.913936e-10 2.210984e-09 2.211088e-09 
1.304547e+02 2.281870e-09 4.517645e-10 2.376233e-09 2.376195e-09 
1.310563e+02 2.706517e-09 3.906318e-10 2.903402e-09 2.903461e-09 
1.316609e+02 2.100474e-09 4.483051e-10 1.855230e-09 1.855216e-09 
1.322688e+02 2.140992e-09 3.318464e-10 2.194803e-09 2.194919e-09 
1.328797e+02 1.762586e-09 4.532519e-10 1.703034e-09 1.703096e-09 
1.334922e+02 1.824019e-09 4.968604e-10 2.074915e-09 2.075083e-09 
1.341094e+02 2.575628e-09 3.774290e-10 2.396955e-09 2.397016e-09 
1.347281e+02 2.638448e-09 3.825133e-10 2.602847e-09 2.602782e-09 
1.353500e+02 2.675008e-09 5.309777e-10 2.875422e-09 2.875426e-09 
1.359750e+02 1.895913e-09 5.873873e-10 1.765091e-09 1.765346e-09 
1.366016e+02 2.625395e-09 4.656521e-10 2.514793e-09 2.514758e-09 
1.372328e+02 2.916478e-09 3.554089e-10 2.695823e-09 2.695754e-09 
1.378656e+02 2.900067e-09 4.521293e-10 2.490058e-09 2.489980e-09 
1.385031e+02 2.431579e-09 4.385842e-10 2.314617e-09 2.314596e-09 
1.391422e+02 1.522327e-09 3.904384e-10 1.573618e-09 1.573559e-09 
1.397844e+02 2.099409e-09 4.444727e-10 2.171791e-09 2.171896e-09 
1.404297e+02 1.622629e-09 4.610965e-10 1.451475e-09 1.451403e-09 
1.410781e+02 2.158830e-09 4.609894e-10 1.996230e-09 1.996084e-09 
1.417281e+02 2.671523e-09 5.081554e-10 2.399753e-09 2.399614e-09 
1.423828e+02 2.183219e-09 5.084622e-10 1.888872e-09 1.888839e-09 
1.430406e+02 2.738921e-09 3.323957e-10 2.625122e-09 2.625033e-09 
1.437000e+02 1.846932e-09 4.300132e-10 1.823241e-09 1.823096e-09 
1.443641e+02 2.384539e-09 5.248643e-10 2.320620e-09 2.320514e-09 
1.450297e+02 2.797010e-09 4.818038e-10 2.830660e-09 2.830687e-09 
1.457000e+02 1.995846e-09 5.741228e-10 2.075010e-09 2.075079e-09 
1.463719e+02 2.559498e-09 4.742908e-10 2.625904e-09 2.625879e-09 
1.470469e+02 2.271146e-09 3.500183e-10 2.041259e-09 2.041186e-09 
1.477266e+02 1.986453e-09 3.548248e-10 1.931610e-09 1.931616e-09 
1.484078e+02 3.178402e-09 3.189533e-10 3.218039e-09 3.217940e-09 
1.490938e+02 2.300396e-09 5.815933e-10 2.444185e-09 2.444161e-09 
1.497813e+02 2.829802e-09 5.302829e-10 2.668129e-09 2.668025e-09 
1.504719e+02 1.807546e-09 4.344629e-10 1.891494e-09 1.891575e-09 
1.511672e+02 2.142765e-09 4.458893e-10 2.079482e-09 2.079382e-09 
1.518656e+02 1.528940e-09 6.008019e-10 1.731185e-09 1.731484e-09 
1.525656e+02 3.548142e-09 5.901890e-10 3.549501e-09 3.549433e-09 
1.532703e+02 2.554365e-09 3.826553e-10 2.345663e-09 2.345655e-09 
1.539781e+02 1.877363e-09 5.929499e-10 1.538478e-09 1.538357e-09 
1.546891e+02 1.661334e-09 5.225253e-10 2.054738e-09 2.055060e-09 
1.554016e+02 1.910359e-09 3.719632e-10 1.820656e-09 1.820637e-09 
1.561203e+02 2.144586e-09 2.299983e-10 2.283433e-09 2.283359e-09 
